Time,lng,lat,NPMLeft,NPMRight,HeadingAngle,TraceAngle,ShipSpeed,RudderAngle
10:22,119.675596,39.853862,12.000000,0.000000,144.501000,144.501000,0.475184,1.117428
10:22,119.675601,39.853859,12.000000,0.000000,144.271000,144.271000,0.599608,1.247964
10:22,119.675608,39.853856,12.000000,0.000000,143.055000,143.055000,0.388815,1.127909
10:22,119.675612,39.853855,0.000000,0.000000,142.801000,142.801000,0.344209,1.099088
10:22,119.675616,39.853852,12.000000,0.000000,142.727000,142.727000,0.552835,1.059726
10:22,119.675621,39.853850,16.000000,0.000000,142.188000,142.188000,0.293784,1.168826
10:22,119.675622,39.853850,36.000000,0.000000,142.401000,142.401000,0.196888,1.123042
10:22,119.675620,39.853853,20.000000,0.000000,143.112000,143.112000,0.390151,1.152855
10:22,119.675616,39.853856,20.000000,0.000000,144.217000,144.217000,0.500919,1.123033
10:22,119.675612,39.853860,32.000000,0.000000,145.707000,145.707000,0.581485,1.120206
10:22,119.675607,39.853864,32.000000,0.000000,146.544000,146.544000,0.624427,1.108405
10:22,119.675603,39.853869,24.000000,0.000000,147.137000,147.137000,0.718923,1.102407
10:22,119.675598,39.853874,8.000000,0.000000,148.037000,148.037000,0.729792,1.117198
10:22,119.675594,39.853879,44.000000,0.000000,148.955000,148.955000,0.589200,1.101521
10:22,119.675591,39.853883,44.000000,0.000000,149.439000,149.439000,0.481087,1.120452
10:22,119.675588,39.853887,24.000000,0.000000,149.783000,149.783000,0.555306,1.117780
10:22,119.675585,39.853892,28.000000,0.000000,150.285000,150.285000,0.655427,1.112435
10:22,119.675582,39.853897,32.000000,0.000000,150.592000,150.592000,0.632374,1.120485
10:22,119.675579,39.853903,20.000000,0.000000,150.894000,150.894000,0.434005,1.125065
10:22,119.675576,39.853907,20.000000,0.000000,151.454000,151.454000,0.457961,1.115363
10:22,119.675574,39.853911,12.000000,0.000000,151.325000,151.325000,0.599504,1.105455
10:22,119.675573,39.853916,32.000000,0.000000,151.430000,151.430000,0.614469,1.111168
10:22,119.675571,39.853920,16.000000,0.000000,151.619000,151.619000,0.437082,1.099629
10:22,119.675570,39.853924,32.000000,0.000000,151.378000,151.378000,0.395608,1.123172
10:22,119.675568,39.853928,12.000000,0.000000,151.674000,151.674000,0.497695,1.145479
10:22,119.675565,39.853933,4.000000,0.000000,151.846000,151.846000,0.537908,1.109175
10:22,119.675563,39.853937,0.000000,0.000000,151.650000,151.650000,0.439933,1.139497
10:22,119.675562,39.853940,4.000000,0.000000,151.908000,151.908000,0.372249,1.076041
10:22,119.675561,39.853943,16.000000,0.000000,151.845000,151.845000,0.438549,1.110406
10:22,119.675560,39.853949,36.000000,0.000000,151.550000,151.550000,0.453785,1.129399
10:22,119.675558,39.853952,20.000000,0.000000,151.645000,151.645000,0.393309,1.120190
10:22,119.675556,39.853956,28.000000,0.000000,151.570000,151.570000,0.410721,1.125402
10:22,119.675556,39.853959,20.000000,0.000000,151.541000,151.541000,0.418994,1.105528
10:22,119.675555,39.853963,12.000000,0.000000,151.286000,151.286000,0.403983,1.104783
10:22,119.675554,39.853966,24.000000,0.000000,151.109000,151.109000,0.410962,1.115961
10:22,119.675553,39.853969,16.000000,0.000000,151.015000,151.015000,0.382734,1.127614
10:22,119.675552,39.853972,28.000000,0.000000,150.866000,150.866000,0.374190,1.125574
10:22,119.675551,39.853975,24.000000,0.000000,150.889000,150.889000,0.367142,-5.071312
10:22,119.675551,39.853979,28.000000,0.000000,150.397000,150.397000,0.418499,-14.018044
10:22,119.675551,39.853983,24.000000,0.000000,149.933000,149.933000,0.396062,-23.029961
10:22,119.675549,39.853986,32.000000,0.000000,150.184000,150.184000,0.375597,-23.594662
10:22,119.675548,39.853989,28.000000,0.000000,149.624000,149.624000,0.391863,-23.590335
10:23,119.675549,39.853993,20.000000,0.000000,149.186000,149.186000,0.420073,-23.568495
10:23,119.675548,39.853997,20.000000,0.000000,148.976000,148.976000,0.380911,-23.574977
10:23,119.675548,39.854000,28.000000,0.000000,148.586000,148.586000,0.341791,-23.584360
10:23,119.675547,39.854003,28.000000,0.000000,148.431000,148.431000,0.331122,-23.580623
10:23,119.675547,39.854007,16.000000,0.000000,147.944000,147.944000,0.405188,-23.589187
10:23,119.675547,39.854011,16.000000,0.000000,147.598000,147.598000,0.435437,-23.621173
10:23,119.675546,39.854014,24.000000,0.000000,147.353000,147.353000,0.311708,-23.597334
10:23,119.675546,39.854017,4.000000,0.000000,146.853000,146.853000,0.307651,-23.527807
10:23,119.675546,39.854020,4.000000,0.000000,146.443000,146.443000,0.361400,-23.593834
10:23,119.675545,39.854024,12.000000,0.000000,145.989000,145.989000,0.382633,-23.555826
10:23,119.675545,39.854027,8.000000,0.000000,145.672000,145.672000,0.345052,-23.614060
10:23,119.675545,39.854029,20.000000,0.000000,145.428000,145.428000,0.311546,-23.563161
10:23,119.675544,39.854033,0.000000,0.000000,144.676000,144.676000,0.361112,-23.584844
10:23,119.675544,39.854036,8.000000,0.000000,144.449000,144.449000,0.304291,-23.564414
10:23,119.675543,39.854040,16.000000,0.000000,144.172000,144.172000,0.318402,-23.612937
10:23,119.675543,39.854043,8.000000,0.000000,143.574000,143.574000,0.368132,-23.566217
10:23,119.675542,39.854046,8.000000,0.000000,143.149000,143.149000,0.359451,-23.583411
10:23,119.675542,39.854049,4.000000,0.000000,142.810000,142.810000,0.292002,-23.503370
10:23,119.675543,39.854052,12.000000,0.000000,142.493000,142.493000,0.309982,-23.570282
10:23,119.675543,39.854055,24.000000,0.000000,141.943000,141.943000,0.312698,-23.596933
10:23,119.675541,39.854058,16.000000,0.000000,141.780000,141.780000,0.310807,-23.560211
10:23,119.675540,39.854060,20.000000,0.000000,141.509000,141.509000,0.324187,-23.611470
10:23,119.675541,39.854063,16.000000,0.000000,140.712000,140.712000,0.310105,-23.554415
10:23,119.675541,39.854065,12.000000,0.000000,140.430000,140.430000,0.272244,-23.538330
10:23,119.675540,39.854068,8.000000,0.000000,140.345000,140.345000,0.325897,-23.591138
10:23,119.675539,39.854073,28.000000,0.000000,139.659000,139.659000,0.249576,-23.576362
10:23,119.675540,39.854076,32.000000,0.000000,139.455000,139.455000,0.221199,-23.567119
10:23,119.675539,39.854078,20.000000,0.000000,139.242000,139.242000,0.302736,-23.573731
10:23,119.675538,39.854081,20.000000,0.000000,138.932000,138.932000,0.359347,-23.563389
10:23,119.675538,39.854084,28.000000,0.000000,138.667000,138.667000,0.290338,-23.565183
10:23,119.675538,39.854088,8.000000,0.000000,138.423000,138.423000,0.216021,-23.580952
10:23,119.675537,39.854090,12.000000,0.000000,138.007000,138.007000,0.271361,-23.576386
10:23,119.675537,39.854093,24.000000,0.000000,137.886000,137.886000,0.308318,-23.579919
10:23,119.675537,39.854096,24.000000,0.000000,137.710000,137.710000,0.329328,-23.562103
10:23,119.675536,39.854099,16.000000,0.000000,137.484000,137.484000,0.287501,-23.561654
10:23,119.675535,39.854101,24.000000,0.000000,137.188000,137.188000,0.209117,-23.567265
10:23,119.675535,39.854104,16.000000,0.000000,137.047000,137.047000,0.241019,-23.578764
10:23,119.675535,39.854107,24.000000,0.000000,136.838000,136.838000,0.310227,-23.559612
10:23,119.675534,39.854110,28.000000,0.000000,136.769000,136.769000,0.242893,-23.572346
10:23,119.675533,39.854113,24.000000,0.000000,136.275000,136.275000,0.251575,-23.571478
10:23,119.675532,39.854116,32.000000,0.000000,136.930000,136.930000,0.204120,-23.570134
10:23,119.675532,39.854118,32.000000,0.000000,136.594000,136.594000,0.259509,-23.561734
10:23,119.675531,39.854121,72.000000,8.000000,136.157000,136.157000,0.241015,-23.523808
10:23,119.675530,39.854124,84.000000,12.000000,136.284000,136.284000,0.166087,-23.472859
10:23,119.675529,39.854125,44.000000,4.000000,136.624000,136.624000,0.217830,-23.448520
10:23,119.675528,39.854128,28.000000,8.000000,136.672000,136.672000,0.271184,-23.439523
10:23,119.675528,39.854130,40.000000,12.000000,136.302000,136.302000,0.267479,-23.443341
10:23,119.675527,39.854132,36.000000,8.000000,136.100000,136.100000,0.195351,-23.452069
10:23,119.675526,39.854134,40.000000,8.000000,136.552000,136.552000,0.158685,-23.445644
10:23,119.675526,39.854135,16.000000,8.000000,136.577000,136.577000,0.230361,-23.451455
10:23,119.675526,39.854139,36.000000,8.000000,135.852000,135.852000,0.228963,-23.463501
10:23,119.675524,39.854141,40.000000,4.000000,136.147000,136.147000,0.188308,-23.477711
10:23,119.675524,39.854143,36.000000,8.000000,136.025000,136.025000,0.250880,-23.452701
10:23,119.675524,39.854145,20.000000,16.000000,135.723000,135.723000,0.251925,-23.448020
10:23,119.675523,39.854147,32.000000,8.000000,135.734000,135.734000,0.246546,-23.436112
10:24,119.675523,39.854149,32.000000,8.000000,135.242000,135.242000,0.180228,-23.419714
10:24,119.675523,39.854151,24.000000,8.000000,135.320000,135.320000,0.141683,-23.472801
10:24,119.675522,39.854152,24.000000,8.000000,135.392000,135.392000,0.268613,-23.459198
10:24,119.675521,39.854154,44.000000,8.000000,135.223000,135.223000,0.288009,-23.492274
10:24,119.675520,39.854156,44.000000,8.000000,135.079000,135.079000,0.143136,-23.454110
10:24,119.675520,39.854158,52.000000,4.000000,134.857000,134.857000,0.075710,-23.479055
10:24,119.675520,39.854159,44.000000,4.000000,135.087000,135.087000,0.235790,-23.452682
10:24,119.675518,39.854164,36.000000,12.000000,134.578000,134.578000,0.251956,-23.447619
10:24,119.675517,39.854166,20.000000,8.000000,134.705000,134.705000,0.135831,-20.870154
10:24,119.675516,39.854167,48.000000,8.000000,134.858000,134.858000,0.102489,-16.126135
10:24,119.675516,39.854168,32.000000,4.000000,134.770000,134.770000,0.228219,-12.966790
10:24,119.675516,39.854170,68.000000,8.000000,134.171000,134.171000,0.349721,-8.796995
10:24,119.675515,39.854173,64.000000,16.000000,133.942000,133.942000,0.108467,-3.321917
10:24,119.675518,39.854172,56.000000,8.000000,134.335000,134.335000,0.604299,-1.174861
10:24,119.675528,39.854168,20.000000,8.000000,133.119000,133.119000,1.162828,2.195241
10:24,119.675543,39.854162,24.000000,12.000000,130.640000,130.640000,1.601482,0.341934
10:24,119.675561,39.854154,24.000000,8.000000,128.286000,128.286000,2.084458,-2.038007
10:24,119.675585,39.854143,76.000000,4.000000,125.540000,125.540000,2.570480,0.483683
10:24,119.675613,39.854132,24.000000,8.000000,121.704000,121.704000,2.823975,2.616390
10:24,119.675644,39.854120,32.000000,8.000000,118.597000,118.597000,3.126894,3.476545
10:24,119.675680,39.854108,24.000000,20.000000,114.547000,114.547000,3.458949,5.554256
10:24,119.675718,39.854097,32.000000,8.000000,110.738000,110.738000,3.635259,8.580955
10:24,119.675760,39.854086,16.000000,8.000000,107.376000,107.376000,3.783034,11.672323
10:24,119.675803,39.854075,92.000000,8.000000,103.669000,103.669000,3.918025,11.672355
10:24,119.675849,39.854067,40.000000,12.000000,99.747000,99.747000,4.019356,11.659146
10:24,119.675895,39.854062,24.000000,4.000000,96.303000,96.303000,4.136612,11.450131
10:24,119.675943,39.854057,24.000000,4.000000,92.112000,92.112000,4.173751,10.290055
10:24,119.675992,39.854055,124.000000,12.000000,88.413000,88.413000,4.266058,10.290955
10:24,119.676043,39.854055,24.000000,16.000000,84.846000,84.846000,4.341180,8.136467
10:24,119.676093,39.854058,36.000000,8.000000,80.580000,80.580000,4.327097,4.162835
10:24,119.676143,39.854063,24.000000,8.000000,77.469000,77.469000,4.403670,5.687958
10:24,119.676194,39.854071,20.000000,8.000000,73.878000,73.878000,4.421771,5.925269
10:24,119.676244,39.854081,32.000000,8.000000,70.038000,70.038000,4.415105,5.926103
10:24,119.676293,39.854094,48.000000,4.000000,66.372000,66.372000,4.468943,3.967180
10:24,119.676341,39.854108,44.000000,4.000000,62.659000,62.659000,4.416101,5.729179
10:24,119.676383,39.854123,32.000000,8.000000,59.306000,59.306000,4.372442,11.547504
10:24,119.676428,39.854142,68.000000,8.000000,55.324000,55.324000,4.398767,11.574524
10:24,119.676472,39.854164,40.000000,8.000000,52.075000,52.075000,4.453164,11.369672
10:24,119.676515,39.854187,32.000000,8.000000,49.008000,49.008000,4.492812,9.802124
10:24,119.676556,39.854212,60.000000,20.000000,45.783000,45.783000,4.554207,9.759428
10:24,119.676597,39.854239,28.000000,16.000000,43.579000,43.579000,4.676048,11.597166
10:24,119.676638,39.854267,36.000000,8.000000,41.520000,41.520000,4.729365,9.948601
10:24,119.676701,39.854315,20.000000,8.000000,39.678000,39.678000,4.831447,9.958887
10:24,119.676740,39.854348,28.000000,8.000000,38.722000,38.722000,4.916960,8.578341
10:24,119.676778,39.854381,8.000000,8.000000,37.221000,37.221000,4.898702,8.571949
10:24,119.676814,39.854415,36.000000,8.000000,36.155000,36.155000,4.927293,8.534171
10:24,119.676850,39.854450,60.000000,4.000000,35.109000,35.109000,4.952702,8.550995
10:24,119.676885,39.854486,52.000000,4.000000,34.461000,34.461000,4.986788,6.560800
10:24,119.676917,39.854518,32.000000,12.000000,33.947000,33.947000,5.011176,10.077157
10:24,119.676951,39.854555,28.000000,8.000000,33.651000,33.651000,5.047420,8.624366
10:24,119.677000,39.854607,20.000000,4.000000,34.198000,34.198000,5.107246,8.639402
10:24,119.677032,39.854641,28.000000,8.000000,34.900000,34.900000,5.162660,8.610326
10:24,119.677068,39.854678,72.000000,8.000000,35.953000,35.953000,5.209105,8.606466
10:24,119.677105,39.854715,24.000000,8.000000,37.231000,37.231000,5.199359,7.897426
10:24,119.677142,39.854752,40.000000,12.000000,38.527000,38.527000,5.213207,9.469104
10:24,119.677185,39.854792,24.000000,12.000000,40.279000,40.279000,5.209489,7.228118
10:24,119.677238,39.854843,48.000000,8.000000,41.297000,41.297000,5.182014,7.282819
10:25,119.677285,39.854885,44.000000,16.000000,41.943000,41.943000,5.154280,5.588118
10:25,119.677331,39.854927,36.000000,12.000000,42.313000,42.313000,5.113479,8.782388
10:25,119.677367,39.854958,36.000000,12.000000,42.983000,42.983000,5.113491,6.707892
10:25,119.677407,39.854992,28.000000,16.000000,43.696000,43.696000,5.107591,6.652451
10:25,119.677453,39.855029,20.000000,16.000000,44.414000,44.414000,5.151288,6.644872
10:25,119.677496,39.855062,12.000000,16.000000,45.549000,45.549000,5.203814,6.625786
10:25,119.677539,39.855095,40.000000,20.000000,46.563000,46.563000,5.206301,6.926140
10:25,119.677581,39.855128,24.000000,16.000000,47.455000,47.455000,5.241717,12.589171
10:25,119.677625,39.855161,36.000000,16.000000,48.140000,48.140000,5.237439,10.400538
10:25,119.677666,39.855189,68.000000,16.000000,48.524000,48.524000,5.188652,10.282465
10:25,119.677722,39.855225,32.000000,16.000000,49.711000,49.711000,5.213229,9.885541
10:25,119.677787,39.855269,32.000000,16.000000,51.833000,51.833000,5.296021,7.419209
10:25,119.677835,39.855299,28.000000,12.000000,53.521000,53.521000,5.339018,5.094171
10:25,119.677885,39.855328,28.000000,16.000000,54.867000,54.867000,5.283804,5.114257
10:25,119.677934,39.855356,48.000000,16.000000,55.915000,55.915000,5.214510,8.723033
10:25,119.677985,39.855381,36.000000,20.000000,57.619000,57.619000,5.208277,8.439804
10:25,119.678031,39.855404,8.000000,12.000000,58.902000,58.902000,5.237179,6.408382
10:25,119.678083,39.855429,40.000000,16.000000,60.269000,60.269000,5.268847,4.070969
10:25,119.678140,39.855457,16.000000,20.000000,61.258000,61.258000,5.307625,2.036424
10:25,119.678193,39.855482,20.000000,16.000000,61.651000,61.651000,5.280713,2.000005
10:25,119.678246,39.855505,36.000000,16.000000,62.542000,62.542000,5.202435,6.288454
10:25,119.678300,39.855526,8.000000,20.000000,64.014000,64.014000,5.195611,6.337552
10:25,119.678367,39.855549,44.000000,24.000000,66.072000,66.072000,5.263964,3.659425
10:25,119.678423,39.855569,44.000000,20.000000,67.680000,67.680000,5.356680,3.667742
10:25,119.678482,39.855589,24.000000,20.000000,68.905000,68.905000,5.765953,7.217457
10:25,119.678554,39.855611,16.000000,16.000000,70.509000,70.509000,6.329763,6.802584
10:25,119.678626,39.855632,20.000000,16.000000,71.725000,71.725000,6.847865,4.161097
10:25,119.678705,39.855652,24.000000,16.000000,72.712000,72.712000,7.449489,3.512940
10:25,119.678790,39.855674,28.000000,16.000000,73.736000,73.736000,8.012303,4.164547
10:25,119.678874,39.855693,32.000000,16.000000,74.864000,74.864000,8.627408,4.406980
10:25,119.678975,39.855715,44.000000,16.000000,76.197000,76.197000,9.467750,4.400866
10:25,119.679086,39.855737,36.000000,12.000000,76.848000,76.848000,10.086830,7.117009
10:25,119.679216,39.855760,32.000000,20.000000,77.891000,77.891000,10.690586,6.723831
10:25,119.679405,39.855790,20.000000,20.000000,79.429000,79.429000,11.287919,4.454700
10:25,119.679536,39.855809,44.000000,20.000000,81.187000,81.187000,11.541948,4.463740
10:25,119.679656,39.855823,36.000000,16.000000,83.048000,83.048000,11.721590,4.448808
10:25,119.679792,39.855837,40.000000,20.000000,84.688000,84.688000,11.787332,2.090330
10:25,119.679930,39.855847,28.000000,16.000000,86.517000,86.517000,11.941218,2.071186
10:25,119.680083,39.855855,36.000000,12.000000,87.866000,87.866000,11.977633,4.857148
10:25,119.680223,39.855859,24.000000,16.000000,89.253000,89.253000,12.040043,5.865109
10:25,119.680364,39.855861,56.000000,20.000000,89.939000,89.939000,12.077751,5.442091
10:25,119.680505,39.855864,16.000000,20.000000,90.039000,90.039000,12.107979,3.247766
10:25,119.680646,39.855863,24.000000,16.000000,91.237000,91.237000,12.177726,3.251028
10:25,119.680774,39.855860,20.000000,16.000000,92.620000,92.620000,12.159226,3.227140
10:25,119.680916,39.855854,28.000000,12.000000,94.038000,94.038000,12.157089,6.839741
10:25,119.681072,39.855847,28.000000,16.000000,94.491000,94.491000,12.235194,5.015149
10:25,119.681214,39.855841,72.000000,16.000000,93.972000,93.972000,12.253978,4.980131
10:25,119.681357,39.855833,16.000000,16.000000,93.770000,93.770000,12.275500,4.997339
10:25,119.681501,39.855826,20.000000,16.000000,94.207000,94.207000,12.263446,4.996012
10:25,119.681644,39.855817,56.000000,12.000000,95.130000,95.130000,12.299864,4.977247
10:25,119.681787,39.855808,36.000000,20.000000,95.053000,95.053000,12.290565,7.157789
10:25,119.681916,39.855800,36.000000,16.000000,95.103000,95.103000,12.294918,6.969255
10:25,119.682059,39.855790,64.000000,16.000000,95.909000,95.909000,12.272304,4.692240
10:25,119.682215,39.855776,20.000000,16.000000,97.252000,97.252000,12.285503,4.039657
10:25,119.682358,39.855763,32.000000,16.000000,97.529000,97.529000,12.331958,2.691039
10:25,119.682630,39.855739,36.000000,16.000000,96.813000,96.813000,12.312974,5.451203
10:25,119.682773,39.855726,60.000000,16.000000,96.943000,96.943000,12.385642,6.493020
10:25,119.682917,39.855713,44.000000,20.000000,97.145000,97.145000,12.390326,3.735548
10:26,119.683075,39.855697,32.000000,12.000000,98.002000,98.002000,12.380605,2.960089
10:26,119.683219,39.855681,24.000000,16.000000,98.795000,98.795000,12.390649,6.378280
10:26,119.683348,39.855666,44.000000,16.000000,99.231000,99.231000,12.423000,5.987150
10:26,119.683492,39.855649,28.000000,16.000000,99.405000,99.405000,12.411888,6.600414
10:26,119.683635,39.855629,28.000000,16.000000,99.843000,99.843000,12.425468,6.891846
10:26,119.683778,39.855610,28.000000,12.000000,100.128000,100.128000,12.459619,6.881305
10:26,119.683921,39.855590,24.000000,16.000000,100.067000,100.067000,12.387000,6.907186
10:26,119.684192,39.855554,80.000000,24.000000,99.961000,99.961000,12.381163,6.767664
10:26,119.684334,39.855534,16.000000,16.000000,100.461000,100.461000,12.397227,7.146332
10:26,119.684462,39.855515,44.000000,12.000000,100.964000,100.964000,12.386691,6.734795
10:26,119.684605,39.855494,28.000000,16.000000,100.957000,100.957000,12.390527,5.042756
10:26,119.684747,39.855473,36.000000,16.000000,100.524000,100.524000,12.437827,5.058899
10:26,119.684890,39.855452,24.000000,20.000000,100.642000,100.642000,12.450716,5.031808
10:26,119.685047,39.855429,36.000000,16.000000,101.163000,101.163000,12.397537,5.051508
10:26,119.685189,39.855407,32.000000,16.000000,102.131000,102.131000,12.415798,5.058671
10:26,119.685331,39.855384,32.000000,16.000000,102.709000,102.709000,12.382913,5.074634
10:26,119.685487,39.855356,24.000000,20.000000,103.535000,103.535000,12.386076,5.051057
10:26,119.685627,39.855330,12.000000,16.000000,104.101000,104.101000,12.333773,5.066710
10:26,119.685768,39.855303,44.000000,20.000000,104.780000,104.780000,12.363162,5.031889
10:26,119.685907,39.855274,44.000000,20.000000,106.001000,106.001000,12.404498,9.880486
10:26,119.686060,39.855238,28.000000,16.000000,107.253000,107.253000,12.368884,10.320499
10:26,119.686198,39.855205,24.000000,16.000000,108.170000,108.170000,12.376211,5.011787
10:26,119.686336,39.855171,16.000000,16.000000,108.380000,108.380000,12.340228,5.006362
10:26,119.686500,39.855130,28.000000,16.000000,108.224000,108.224000,12.361314,2.784143
10:26,119.686638,39.855096,20.000000,20.000000,107.940000,107.940000,12.367123,2.786321
10:26,119.686775,39.855062,36.000000,16.000000,108.483000,108.483000,12.344309,2.774340
10:26,119.686912,39.855027,32.000000,12.000000,109.064000,109.064000,12.359541,2.757967
10:26,119.687048,39.854991,32.000000,16.000000,109.084000,109.084000,12.332492,6.677479
10:26,119.687212,39.854947,36.000000,16.000000,109.406000,109.406000,12.342489,6.693501
10:26,119.687348,39.854909,32.000000,20.000000,110.455000,110.455000,12.383980,6.675144
10:26,119.687483,39.854870,28.000000,16.000000,111.109000,111.109000,12.397455,6.695009
10:26,119.687618,39.854830,24.000000,16.000000,111.927000,111.927000,12.420569,4.460823
10:26,119.687753,39.854788,32.000000,16.000000,112.719000,112.719000,12.387630,4.388567
10:26,119.687886,39.854745,28.000000,16.000000,113.502000,113.502000,12.366971,4.347297
10:26,119.688098,39.854673,24.000000,16.000000,114.495000,114.495000,12.416815,4.330276
10:26,119.688230,39.854627,36.000000,16.000000,114.923000,114.923000,12.325212,4.327514
10:26,119.688348,39.854585,60.000000,20.000000,115.794000,115.794000,12.334060,4.320941
10:26,119.688477,39.854538,24.000000,20.000000,116.344000,116.344000,12.277184,4.338937
10:26,119.688605,39.854489,36.000000,16.000000,116.915000,116.915000,12.238590,4.369111
10:26,119.688759,39.854430,88.000000,16.000000,117.235000,117.235000,12.253050,4.301182
10:26,119.688888,39.854382,20.000000,16.000000,117.313000,117.313000,12.296586,4.339086
10:26,119.689015,39.854332,28.000000,20.000000,117.553000,117.553000,12.304136,4.335946
10:26,119.689143,39.854280,16.000000,16.000000,117.792000,117.792000,12.278550,4.352427
10:26,119.689257,39.854234,24.000000,16.000000,118.374000,118.374000,12.334130,4.353860
10:26,119.689522,39.854122,24.000000,16.000000,119.385000,119.385000,12.342191,4.324744
10:26,119.689648,39.854067,36.000000,16.000000,120.081000,120.081000,12.408213,4.331012
10:26,119.689773,39.854011,36.000000,16.000000,121.286000,121.286000,12.369508,2.100582
10:26,119.689884,39.853959,36.000000,16.000000,122.757000,122.757000,12.386821,2.092043
10:26,119.690005,39.853899,12.000000,16.000000,123.355000,123.355000,12.350823,2.127346
10:26,119.690223,39.853789,28.000000,16.000000,123.628000,123.628000,12.338292,7.549337
10:26,119.690343,39.853728,20.000000,16.000000,123.475000,123.475000,12.371048,16.856192
10:26,119.690452,39.853673,48.000000,16.000000,123.140000,123.140000,12.381052,22.308503
10:26,119.690574,39.853612,60.000000,16.000000,123.161000,123.161000,12.392414,22.344520
10:26,119.690743,39.853527,20.000000,16.000000,123.462000,123.462000,12.348479,22.319272
10:26,119.690887,39.853453,16.000000,16.000000,124.681000,124.681000,12.398176,22.331679
10:27,119.691005,39.853389,24.000000,16.000000,125.643000,125.643000,12.352303,22.335523
10:27,119.691122,39.853324,32.000000,12.000000,126.742000,126.742000,12.326343,20.160077
10:27,119.691295,39.853224,20.000000,8.000000,127.653000,127.653000,12.324577,6.268696
10:27,119.691579,39.853054,20.000000,12.000000,128.484000,128.484000,12.376931,-16.198980
10:27,119.691681,39.852992,12.000000,12.000000,128.594000,128.594000,12.302476,-18.634190
10:27,119.691860,39.852880,52.000000,12.000000,129.249000,129.249000,12.303220,-18.599991
10:27,119.692082,39.852739,36.000000,16.000000,129.560000,129.560000,12.326740,-18.555131
10:27,119.692226,39.852647,48.000000,16.000000,129.860000,129.860000,12.306705,-9.817650
10:27,119.692337,39.852577,20.000000,8.000000,129.987000,129.987000,12.366445,-1.446387
10:27,119.692448,39.852505,24.000000,8.000000,130.153000,130.153000,12.357018,7.522957
10:27,119.692557,39.852433,52.000000,12.000000,130.685000,130.685000,12.376053,16.414192
10:27,119.692667,39.852360,8.000000,16.000000,130.890000,130.890000,12.421811,24.384590
10:27,119.692808,39.852265,28.000000,8.000000,131.667000,131.667000,12.366144,26.781315
10:27,119.692916,39.852191,32.000000,12.000000,131.865000,131.865000,12.400088,26.697979
10:27,119.693023,39.852116,24.000000,12.000000,132.370000,132.370000,12.373766,26.700857
10:27,119.693131,39.852041,56.000000,16.000000,132.338000,132.338000,12.385116,26.681369
10:27,119.693227,39.851974,20.000000,12.000000,132.277000,132.277000,12.420395,24.755134
10:27,119.693366,39.851876,28.000000,8.000000,132.012000,132.012000,12.438129,14.058573
10:27,119.693463,39.851808,48.000000,8.000000,132.279000,132.279000,12.469296,5.065039
10:27,119.693568,39.851731,40.000000,12.000000,134.323000,134.323000,12.351683,-4.182369
10:27,119.693667,39.851652,124.000000,8.000000,137.958000,137.958000,12.169669,-12.998301
10:27,119.693769,39.851563,28.000000,8.000000,142.383000,142.383000,11.912965,-22.776098
10:27,119.693860,39.851469,12.000000,8.000000,146.738000,146.738000,11.761799,-22.864399
10:27,119.693935,39.851381,20.000000,12.000000,150.856000,150.856000,11.612170,-22.818276
10:27,119.694000,39.851290,32.000000,24.000000,155.112000,155.112000,11.515037,-22.834921
10:27,119.694057,39.851196,32.000000,12.000000,159.359000,159.359000,11.432158,-22.756167
10:27,119.694122,39.851058,28.000000,16.000000,164.133000,164.133000,10.299449,-17.054251
10:27,119.694182,39.850900,24.000000,12.000000,166.215000,166.215000,9.242729,-16.999574
10:27,119.694229,39.850776,20.000000,12.000000,163.197000,163.197000,8.788058,-7.142427
10:27,119.694284,39.850658,16.000000,8.000000,157.043000,157.043000,8.635229,6.671776
10:27,119.694344,39.850559,100.000000,16.000000,151.096000,151.096000,8.718527,19.646325
10:27,119.694416,39.850464,24.000000,16.000000,144.958000,144.958000,8.613995,22.410147
10:27,119.694470,39.850403,28.000000,16.000000,141.596000,141.596000,7.749643,22.405820
10:27,119.694522,39.850350,16.000000,16.000000,139.565000,139.565000,7.133938,22.385447
10:27,119.694569,39.850306,40.000000,12.000000,138.418000,138.418000,6.842437,22.396108
10:27,119.694619,39.850259,40.000000,24.000000,138.400000,138.400000,6.665538,22.407131
10:27,119.694668,39.850213,60.000000,28.000000,139.983000,139.983000,6.660343,22.380399
10:27,119.694717,39.850166,32.000000,12.000000,142.861000,142.861000,6.765438,22.408426
10:27,119.694764,39.850115,32.000000,12.000000,146.325000,146.325000,6.966195,22.384175
10:27,119.694809,39.850060,12.000000,12.000000,150.407000,150.407000,7.308087,22.410105
10:27,119.694847,39.850008,20.000000,16.000000,154.320000,154.320000,7.566874,22.403796
10:27,119.694885,39.849946,40.000000,20.000000,159.008000,159.008000,7.697795,22.400648
10:27,119.694916,39.849883,28.000000,12.000000,162.680000,162.680000,7.171702,22.404828
10:27,119.694940,39.849824,32.000000,12.000000,165.928000,165.928000,6.646265,22.403031
10:27,119.694962,39.849768,20.000000,12.000000,167.590000,167.590000,6.490293,22.409401
10:27,119.694981,39.849711,24.000000,16.000000,168.299000,168.299000,6.502459,22.377202
10:27,119.695001,39.849654,8.000000,12.000000,167.258000,167.258000,6.651117,22.412088
